Exp_TotalAmount,IsAffidavit,ExpCat_ID,Dept_ID,Submission_Gap,Is_Weekend,Is_Round_Number,Label,Log_Amount,HighAmt_NoReceipt,Amount_Tier,SameDay_NoReceipt,Gap_Ratio
3427.51,0,2,101,53,0,0,0,8.139881043447597,0,1,0,0.8833333333333333
9310.66,0,4,102,2,0,0,0,9.139022657277147,0,2,0,0.03333333333333333
2100.1,0,3,101,3,0,0,0,7.650216296095003,0,1,0,0.05
3153.46,0,6,101,11,0,0,0,8.056572603432482,0,1,0,0.18333333333333332
3590.13,0,4,105,3,0,0,0,8.18622219518597,0,1,0,0.05
4216.94,0,2,102,0,0,0,0,8.34710213618648,0,1,0,0.0
199333.39,0,5,102,5,0,0,0,12.202739045253953,0,4,0,0.08333333333333333
3500.0,0,6,101,3,1,1,0,8.160803920954665,0,1,0,0.05
3035.45,0,3,102,6,0,0,0,8.018444348875695,0,1,0,0.1
99500.0,0,8,102,17,0,1,0,11.507922973347437,0,3,0,0.2833333333333333
107899.87,0,6,103,9,0,0,1,11.588968214235036,0,4,0,0.15
2500.0,0,1,101,6,0,1,0,7.824445930877619,0,1,0,0.1
82137.06,0,6,105,12,0,0,0,11.316156769018828,0,3,0,0.2
633.44,0,4,105,39,0,0,0,6.452742720035359,0,0,0,0.65
48489.23,0,4,101,28,0,0,0,10.789117613334179,0,2,0,0.4666666666666667
1355.27,0,3,101,47,0,0,1,7.212493563723819,0,1,0,0.7833333333333333
2878.76,0,6,101,38,0,0,0,7.965462236324243,0,1,0,0.6333333333333333
2013.46,0,4,103,12,0,0,0,7.6081064483905845,0,1,0,0.2
19103.19,0,4,101,57,0,0,0,9.85766296170401,0,2,0,0.95
121.52,0,1,105,4,0,0,0,4.808274281964574,0,0,0,0.06666666666666667
1675.47,1,3,104,18,1,0,0,7.424445671323271,0,1,0,0.3
6889.88,0,7,104,19,0,0,0,8.837954077187298,0,2,0,0.31666666666666665
4500.0,0,5,103,3,1,1,1,8.412054873292933,0,1,0,0.05
74000.0,0,1,105,22,0,1,1,11.211833885608513,0,3,0,0.36666666666666664
2610.05,0,7,101,40,0,0,0,7.867507718266828,0,1,0,0.6666666666666666
2875.83,0,6,102,37,1,0,0,7.964444272476542,0,1,0,0.6166666666666667
3281.22,0,4,102,30,0,0,0,8.096275301700851,0,1,0,0.5
1500.0,0,1,105,23,0,1,0,7.313886831633462,0,1,0,0.38333333333333336
587.46,0,4,103,8,0,0,0,6.377508954976542,0,0,0,0.13333333333333333
4614.65,1,1,104,8,0,0,0,8.437207982089639,0,1,0,0.13333333333333333
48811.18,0,2,101,7,1,0,0,10.795735150862729,0,2,0,0.11666666666666667
2247.33,0,4,105,20,0,0,0,7.717942997392959,0,1,0,0.3333333333333333
2944.82,0,7,103,22,0,0,0,7.988142495359573,0,1,0,0.36666666666666664
32500.0,0,2,103,22,0,1,0,10.389026137075234,0,2,0,0.36666666666666664
0.0,0,6,105,3,0,1,0,0.0,0,0,0,0.05
18491.27,0,7,102,13,0,0,0,9.825108085910024,0,2,0,0.21666666666666667
97347.03,0,1,102,10,0,0,0,11.486047774334676,0,3,0,0.16666666666666666
1213.45,0,2,103,3,0,0,0,7.102046578389318,0,1,0,0.05
11993.88,0,5,101,53,1,0,0,9.392235171055349,0,2,0,0.8833333333333333
79784.08,0,5,102,25,0,0,0,11.287091798538768,0,3,0,0.4166666666666667
212.2,0,3,101,12,0,0,0,5.362230692291689,0,0,0,0.2
226413.24,0,4,101,3,0,0,1,12.3301215208597,0,4,0,0.05
2754.22,0,4,105,1,0,0,0,7.921252573208227,0,1,0,0.016666666666666666
38521.02,0,5,103,44,1,0,0,10.558985304827877,0,2,0,0.7333333333333333
2343.76,0,5,102,19,0,0,0,7.7599383302269525,0,1,0,0.31666666666666665
2351.85,1,1,102,29,1,0,0,7.763382638289056,0,1,0,0.48333333333333334
171664.91,0,1,102,17,0,0,1,12.05330548320106,0,4,0,0.2833333333333333
1518.89,0,1,104,18,0,0,0,7.326393242800549,0,1,0,0.3
201455.26,0,7,105,35,0,0,1,12.213327564845049,0,4,0,0.5833333333333334
31199.84,1,7,105,4,0,0,1,10.348200296512077,1,2,0,0.06666666666666667
62500.0,1,6,102,30,0,1,1,11.042937835596494,1,3,0,0.5
239010.23,0,1,102,21,0,0,1,12.384265817257472,0,4,0,0.35
6000.0,0,4,103,5,0,1,0,8.699681400989514,0,2,0,0.08333333333333333
217500.0,0,1,103,28,1,1,1,12.289958727201455,0,4,0,0.4666666666666667
32005.79,0,2,103,3,0,0,0,10.37370334677328,0,2,0,0.05
4276.59,0,2,104,28,0,0,0,8.361145045872298,0,1,0,0.4666666666666667
20500.0,1,6,103,9,1,1,1,9.928228944424575,1,2,0,0.15
324.56,0,1,102,12,0,0,0,5.78554677645884,0,0,0,0.2
877.08,0,4,102,45,0,0,0,6.777737705657411,0,0,0,0.75
1469.86,0,8,102,9,0,0,0,7.293602542720705,0,1,0,0.15
1000.0,0,5,101,4,0,1,0,6.90875477931522,0,1,0,0.06666666666666667
2500.0,0,1,101,4,0,1,0,7.824445930877619,0,1,0,0.06666666666666667
2057.27,0,7,104,7,1,0,0,7.629621103123917,0,1,0,0.11666666666666667
27270.71,0,4,102,4,0,0,0,10.213605180144306,0,2,0,0.06666666666666667
33500.0,0,3,101,2,1,1,0,10.419330568113901,0,2,0,0.03333333333333333
61242.72,0,4,103,43,0,0,0,11.022616592538107,0,3,0,0.7166666666666667
225744.1,0,6,104,22,0,0,1,12.327161765617308,0,4,0,0.36666666666666664
67058.07,0,3,102,12,0,0,0,11.113329151746305,0,3,0,0.2
11135.33,0,4,105,0,0,0,0,9.317968015755824,0,2,0,0.0
1500.0,0,3,105,7,1,1,1,7.313886831633462,0,1,0,0.11666666666666667
84500.0,0,1,103,18,0,1,1,11.344518647594766,0,3,0,0.3
909.25,0,6,104,23,0,0,0,6.813719287055543,0,0,0,0.38333333333333336
3000.0,0,1,101,17,0,1,0,8.006700845440367,0,1,0,0.2833333333333333
3000.0,0,3,105,33,0,1,0,8.006700845440367,0,1,0,0.55
47489.84,0,3,102,3,0,0,0,10.76829212932104,0,2,0,0.05
34001.68,0,2,105,11,0,0,0,10.434194624021298,0,2,0,0.18333333333333332
3937.03,0,3,103,44,1,0,0,8.278435877250297,0,1,0,0.7333333333333333
5634.95,0,4,101,24,0,0,0,8.636921001439118,0,2,0,0.4
2234.5,0,2,101,57,0,0,0,7.7122201956740355,0,1,0,0.95
852.92,0,1,104,5,0,0,0,6.749837512585635,0,0,0,0.08333333333333333
2577.4,1,6,103,9,1,0,0,7.854924330501228,0,1,0,0.15
879.93,0,8,101,25,0,0,0,6.780978167614865,0,0,0,0.4166666666666667
47000.0,0,3,104,9,0,1,0,10.757924157061597,0,2,0,0.15
1500.0,1,2,105,29,0,1,0,7.313886831633462,0,1,0,0.48333333333333334
1000.0,0,1,103,9,0,1,0,6.90875477931522,0,1,0,0.15
2261.15,0,1,103,9,0,0,0,7.724070967474804,0,1,0,0.15
35975.64,0,3,101,30,0,0,1,10.490625117929845,0,2,0,0.5
193000.0,0,7,104,19,0,1,1,12.170450649220749,0,4,0,0.31666666666666665
43063.38,0,5,102,35,0,0,0,10.670451484277656,0,2,0,0.5833333333333334
34398.0,0,2,105,23,0,0,0,10.445782773171514,0,2,0,0.38333333333333336
86060.77,0,8,102,13,0,0,0,11.362820573227339,0,3,0,0.21666666666666667
103.35,0,3,103,19,1,0,0,4.647750633523209,0,0,0,0.31666666666666665
1161.89,0,2,102,33,0,0,0,7.058663565070348,0,1,0,0.55
4500.0,0,3,101,28,0,1,0,8.412054873292933,0,1,0,0.4666666666666667
3667.67,0,2,104,27,0,0,0,8.207584477546494,0,1,0,0.45
3258.04,0,7,103,7,0,0,0,8.08918795246583,0,1,0,0.11666666666666667
3657.86,1,2,103,0,0,0,1,8.204906902467036,0,1,1,0.0
2000.0,0,4,105,3,0,1,0,7.601402334583733,0,1,0,0.05
3942.63,0,3,105,17,1,0,0,8.279856897934351,0,1,0,0.2833333333333333
858.85,0,7,105,20,0,0,0,6.756757955430208,0,0,0,0.3333333333333333
3990.07,0,4,101,25,0,0,0,8.291814644358713,0,1,0,0.4166666666666667
52000.0,0,3,103,11,0,1,0,10.859018228147887,0,3,0,0.18333333333333332
45969.24,0,1,105,38,0,0,0,10.735749509582817,0,2,0,0.6333333333333333
3724.34,0,7,102,21,0,0,0,8.22291340181612,0,1,0,0.35
3291.75,1,4,101,30,0,0,0,8.099478360879155,0,1,0,0.5
2500.0,0,2,104,41,0,1,0,7.824445930877619,0,1,0,0.6833333333333333
2036.59,0,6,103,5,0,0,0,7.619523015918615,0,1,0,0.08333333333333333
4341.7,1,1,103,1,1,0,0,8.376251553473809,0,1,0,0.016666666666666666
3272.55,0,2,105,53,0,0,0,8.093630301935873,0,1,0,0.8833333333333333
7599.54,0,4,103,2,0,0,0,8.935974576381883,0,2,0,0.03333333333333333
12000.0,0,2,102,25,1,1,1,9.392745258631441,0,2,0,0.4166666666666667
47769.71,0,3,102,7,0,0,0,10.774167969158212,0,2,0,0.11666666666666667
27222.84,1,2,102,15,0,0,1,10.211848338996266,1,2,0,0.25
42000.0,0,1,101,38,0,1,1,10.645448706505872,0,2,0,0.6333333333333333
14000.0,0,1,104,21,0,1,0,9.546884034617925,0,2,0,0.35
79870.99,0,1,105,20,0,0,1,11.288180507088716,0,3,0,0.3333333333333333
40124.66,0,8,102,0,0,0,0,10.599771308895171,0,2,0,0.0
20697.52,0,4,102,2,0,0,0,9.937817479112844,0,2,0,0.03333333333333333
25500.0,0,3,105,10,0,1,0,10.146472946063877,0,2,0,0.16666666666666666
49645.81,0,3,101,21,0,0,0,10.812689417660977,0,2,0,0.35
1000.0,0,5,103,4,0,1,0,6.90875477931522,0,1,0,0.06666666666666667
306.11,0,1,103,21,0,0,0,5.727205989599789,0,0,0,0.35
3935.01,0,2,104,30,0,0,0,8.277922798819324,0,1,0,0.5
2935.61,0,4,101,18,0,0,0,7.985011133821684,0,1,0,0.3
4257.33,0,3,104,12,0,0,0,8.356632343624623,0,1,0,0.2
4816.81,0,5,102,47,0,0,0,8.480074746946825,0,1,0,0.7833333333333333
3000.0,0,7,103,54,0,1,1,8.006700845440367,0,1,0,0.9
127181.5,0,6,101,5,0,0,1,11.753378341807,0,4,0,0.08333333333333333
553.98,0,1,103,8,0,0,0,6.318932077061085,0,0,0,0.13333333333333333
4000.0,0,1,103,12,0,1,0,8.294299608857235,0,1,0,0.2
1301.05,0,1,101,19,0,0,0,7.171695224488916,0,1,0,0.31666666666666665
4000.0,0,6,101,37,0,1,0,8.294299608857235,0,1,0,0.6166666666666667
22000.0,0,7,101,43,0,1,0,9.99884318585288,0,2,0,0.7166666666666667
48634.17,0,7,102,27,0,0,0,10.792102210722538,0,2,0,0.45
3059.58,0,2,101,5,0,0,0,8.026359719469179,0,1,0,0.08333333333333333
4759.05,0,6,105,0,0,0,0,8.468013451371977,0,1,0,0.0
3500.0,0,4,102,10,1,1,0,8.160803920954665,0,1,0,0.16666666666666666
14810.5,1,6,104,3,0,0,1,9.603159185050025,1,2,0,0.05
61364.81,0,4,105,29,0,0,0,11.024608118651166,0,3,0,0.48333333333333334
93298.37,0,1,101,21,0,0,0,11.443568634401062,0,3,0,0.35
2000.0,0,1,104,6,0,1,0,7.601402334583733,0,1,0,0.1
48781.65,1,8,105,11,0,0,1,10.795129995837588,1,2,0,0.18333333333333332
26273.12,0,3,104,0,1,0,1,10.176339703271822,0,2,0,0.0
82500.0,0,2,102,9,0,1,0,11.320565693461432,0,3,0,0.15
0.0,0,2,102,32,1,1,0,0.0,0,0,0,0.5333333333333333
4276.89,1,2,101,9,0,0,0,8.36121517636179,0,1,0,0.15
2146.43,0,7,103,17,0,0,0,7.672027057285239,0,1,0,0.2833333333333333
3500.0,0,1,105,4,0,1,0,8.160803920954665,0,1,0,0.06666666666666667
35000.0,0,1,105,22,0,1,0,10.463131911491967,0,2,0,0.36666666666666664
4479.98,0,6,101,32,0,0,0,8.407597051486738,0,1,0,0.5333333333333333
3333.24,0,4,104,20,0,0,0,8.11200004632278,0,1,0,0.3333333333333333
43000.0,0,1,102,0,0,1,1,10.668978650219241,0,2,0,0.0
1587.43,1,1,105,16,0,0,0,7.370501386008985,0,1,0,0.26666666666666666
195000.0,0,2,101,33,0,1,1,12.180759965737863,0,4,0,0.55
38420.98,0,2,105,7,1,0,0,10.556384970653143,0,2,0,0.11666666666666667
86000.0,1,1,105,18,0,1,1,11.362114203075018,1,3,0,0.3
11061.44,0,2,101,29,1,0,0,9.311310865572663,0,2,0,0.48333333333333334
2322.08,0,5,101,2,0,0,0,7.750649170403858,0,1,0,0.03333333333333333
2000.0,0,6,105,43,0,1,0,7.601402334583733,0,1,0,0.7166666666666667
58507.55,0,7,101,10,0,0,0,10.97692817638667,0,3,0,0.16666666666666666
2157.09,0,3,103,1,0,0,0,7.676978850231108,0,1,0,0.016666666666666666
536.12,0,2,105,5,1,0,0,6.286221533231725,0,0,0,0.08333333333333333
22660.51,1,8,103,0,0,0,1,10.028423169608084,1,2,1,0.0
2182.99,0,5,102,12,0,0,0,7.688908758099735,0,1,0,0.2
3000.0,0,4,103,20,1,1,1,8.006700845440367,0,1,0,0.3333333333333333
4656.49,1,2,101,6,0,0,0,8.446231955398828,0,1,0,0.1
3860.33,1,2,105,19,0,0,0,8.258766962697347,0,1,0,0.31666666666666665
37891.96,1,3,102,27,0,0,1,10.54252062183759,1,2,0,0.45
2770.61,1,4,101,50,0,0,1,7.927183657770963,0,1,0,0.8333333333333334
4262.7,0,1,102,20,0,0,0,8.357892606897753,0,1,0,0.3333333333333333
4135.8,0,8,105,30,0,0,0,8.327677821082013,0,1,0,0.5
46500.0,0,4,101,2,0,1,0,10.747229096720554,0,2,0,0.03333333333333333
3169.86,0,4,105,50,1,0,1,8.061758123453327,0,1,0,0.8333333333333334
4342.01,0,2,104,1,0,0,0,8.376322935088009,0,1,0,0.016666666666666666
24633.8,0,5,105,24,0,0,0,10.111915356414562,0,2,0,0.4
711.11,0,5,105,6,1,0,0,6.568232393860971,0,0,0,0.1
44430.03,0,1,105,5,1,0,0,10.701693378195568,0,2,0,0.08333333333333333
2639.34,0,4,105,4,1,0,0,7.878662975726703,0,1,0,0.06666666666666667
1363.27,0,4,101,60,0,0,0,7.218374766028519,0,1,0,1.0
3429.55,0,6,104,9,0,0,0,8.140475877159549,0,1,0,0.15
99500.0,0,2,103,12,0,1,1,11.507922973347437,0,3,0,0.2
1500.0,0,6,103,31,1,1,0,7.313886831633462,0,1,0,0.5166666666666667
1500.0,0,3,105,18,0,1,0,7.313886831633462,0,1,0,0.3
4297.67,0,1,105,42,0,0,0,8.366060951512242,0,1,0,0.7
4344.38,0,1,104,34,0,0,0,8.376868490722316,0,1,0,0.5666666666666667
38000.0,0,1,103,27,0,1,0,10.545367754151743,0,2,0,0.45
143000.0,1,2,103,2,1,1,1,11.870606902224587,1,4,0,0.03333333333333333
4766.3,0,3,102,37,1,0,0,8.4695353858867,0,1,0,0.6166666666666667
2509.96,1,5,102,22,0,0,0,7.8284204291223,0,1,0,0.36666666666666664
500.0,0,1,102,25,0,1,0,6.2166061010848646,0,0,0,0.4166666666666667
130020.24,0,8,101,25,0,0,1,11.775453100707292,0,4,0,0.4166666666666667
3203.82,1,1,101,4,0,0,1,8.072411205531123,0,1,0,0.06666666666666667
1964.53,0,4,104,3,0,0,0,7.5835172080372155,0,1,0,0.05
165905.63,0,7,103,9,1,0,1,12.019180439213638,0,4,0,0.15
235773.29,0,6,105,18,0,0,1,12.370630228061989,0,4,0,0.3
4500.0,0,4,103,21,0,1,0,8.412054873292933,0,1,0,0.35
3000.0,0,5,101,26,0,1,0,8.006700845440367,0,1,0,0.43333333333333335
36721.73,0,1,101,59,0,0,1,10.511151188376099,0,2,0,0.9833333333333333
38581.99,0,1,101,3,0,0,0,10.560566784752657,0,2,0,0.05
3834.84,0,3,105,7,0,0,0,8.252143725018735,0,1,0,0.11666666666666667
3000.0,0,1,101,13,0,1,0,8.006700845440367,0,1,0,0.21666666666666667
3111.48,1,2,103,51,1,0,1,8.043175115049507,0,1,0,0.85
1172.29,0,2,105,1,0,0,0,7.0675670474238546,0,1,0,0.016666666666666666
1150.98,0,7,105,8,0,0,0,7.049237479994019,0,1,0,0.13333333333333333
5500.0,0,7,102,45,0,1,0,8.612685172875459,0,2,0,0.75
855.27,1,6,101,23,0,0,0,6.752585746967883,0,0,0,0.38333333333333336
1500.0,0,5,101,0,0,1,0,7.313886831633462,0,1,0,0.0
21143.24,0,1,101,33,0,0,0,9.959122806957504,0,2,0,0.55
740.96,1,1,101,2,0,0,0,6.609295333358478,0,0,0,0.03333333333333333
2832.1,0,4,103,23,0,0,0,7.949126797477932,0,1,0,0.38333333333333336
81000.0,0,4,105,4,0,1,0,11.302216779257382,0,3,0,0.06666666666666667
1344.41,0,2,103,28,0,0,0,7.204454078297642,0,1,0,0.4666666666666667
72426.93,0,3,104,24,1,0,0,11.190347277463013,0,3,0,0.4
4962.49,0,3,101,15,0,0,0,8.509864401320383,0,1,0,0.25
4000.0,0,2,104,18,0,1,0,8.294299608857235,0,1,0,0.3
6886.14,1,2,103,19,0,0,0,8.837411183492579,0,2,0,0.31666666666666665
3670.3,1,3,105,33,1,0,0,8.208301101759549,0,1,0,0.55
974.29,0,4,105,15,0,0,0,6.882734862669996,0,0,0,0.25
2500.0,0,8,102,12,0,1,0,7.824445930877619,0,1,0,0.2
35571.67,0,4,101,9,0,0,0,10.479332925380948,0,2,0,0.15
1962.96,1,5,102,12,0,0,0,7.582718122108231,0,1,0,0.2
11654.54,0,6,102,27,0,0,0,9.363536882442894,0,2,0,0.45
30000.0,0,1,105,35,0,1,0,10.308985993422082,0,2,0,0.5833333333333334
1574.96,1,4,102,3,1,0,0,7.362619889385069,0,1,0,0.05
565.09,1,3,104,21,0,0,0,6.338753076163044,0,0,0,0.35
4095.22,0,4,103,21,0,0,0,8.317819876214463,0,1,0,0.35
12000.0,0,1,101,41,0,1,1,9.392745258631441,0,2,0,0.6833333333333333
456.2,1,7,102,2,1,0,1,6.125120931920655,0,0,0,0.03333333333333333
5019.51,0,8,104,0,0,0,0,8.52128680115099,0,2,0,0.0
4838.11,1,1,104,26,0,0,0,8.484486098504366,0,1,0,0.43333333333333335
1290.71,0,2,102,60,0,0,0,7.1637222009437,0,1,0,1.0
35181.06,0,1,102,18,0,0,0,10.46829157257494,0,2,0,0.3
3437.68,1,6,104,8,0,0,0,8.142842955797496,0,1,0,0.13333333333333333
1572.41,1,4,101,1,0,0,0,7.361000517537841,0,1,0,0.016666666666666666
45413.85,0,1,105,55,0,0,0,10.72359442305736,0,2,0,0.9166666666666666
26927.2,0,6,101,14,0,0,1,10.200929343616314,0,2,0,0.23333333333333334
2000.0,0,2,101,18,0,1,0,7.601402334583733,0,1,0,0.3
466.28,1,3,103,46,0,0,0,6.146928649732054,0,0,0,0.7666666666666667
1226.09,0,3,103,32,0,0,0,7.112400791654211,0,1,0,0.5333333333333333
12249.63,1,4,103,5,0,0,1,9.413332643221898,1,2,0,0.08333333333333333
3500.0,0,3,102,0,0,1,0,8.160803920954665,0,1,0,0.0
11549.2,0,2,105,5,0,0,0,9.354458031817336,0,2,0,0.08333333333333333
9752.27,0,3,103,45,0,0,0,9.185357892378429,0,2,0,0.75
83000.0,0,7,103,14,0,1,0,11.326607934898927,0,3,0,0.23333333333333334
3965.36,0,3,102,19,0,0,0,8.285604076518498,0,1,0,0.31666666666666665
499.56,0,7,101,6,0,0,0,6.215727471690108,0,0,0,0.1
4974.36,1,4,103,28,0,0,0,8.512253008783748,0,1,0,0.4666666666666667
4312.84,0,5,102,11,0,0,0,8.369583737712395,0,1,0,0.18333333333333332
1658.03,0,2,104,60,0,0,0,7.413988373209586,0,1,0,1.0
88962.71,0,6,101,21,0,0,0,11.395983812751506,0,3,0,0.35
3440.4,0,2,105,50,0,0,0,8.143633644319058,0,1,0,0.8333333333333334
3000.0,0,1,103,2,0,1,0,8.006700845440367,0,1,0,0.03333333333333333
784.58,0,1,105,12,0,0,0,6.666422298467717,0,0,0,0.2
186353.77,0,1,103,5,0,0,1,12.13540750157471,0,4,0,0.08333333333333333
2306.67,0,7,101,26,0,0,0,7.743993636469367,0,1,0,0.43333333333333335
35500.0,0,8,105,29,0,1,1,10.477316144080852,0,2,0,0.48333333333333334
49479.1,0,5,104,1,0,0,0,10.809325847522976,0,2,0,0.016666666666666666
1609.22,0,1,104,7,0,0,0,7.3841260946060325,0,1,0,0.11666666666666667
5006.24,0,7,102,0,0,0,0,8.51864014407515,0,2,0,0.0
2500.0,0,5,104,42,0,1,0,7.824445930877619,0,1,0,0.7
393.46,1,2,105,0,0,0,0,5.977517740975357,0,0,1,0.0
4000.0,1,3,104,21,1,1,0,8.294299608857235,0,1,0,0.35
1213.43,0,5,102,49,0,0,0,7.10203010989355,0,1,0,0.8166666666666667
40971.58,0,1,104,51,1,0,1,10.620658341465212,0,2,0,0.85
49000.0,0,3,104,16,0,1,0,10.799595985047786,0,2,0,0.26666666666666666
456.55,0,5,105,12,0,0,0,6.125886168361387,0,0,0,0.2
23342.71,0,1,102,29,0,0,0,10.05808284779301,0,2,0,0.48333333333333334
4909.47,0,3,102,18,1,0,0,8.499124939221668,0,1,0,0.3
4661.51,0,4,104,56,0,0,0,8.447309208721888,0,1,0,0.9333333333333333
10128.56,0,5,103,17,1,0,1,9.223213160958815,0,2,0,0.2833333333333333
3434.42,0,8,104,22,0,0,0,8.14189446792435,0,1,0,0.36666666666666664
46208.63,0,6,103,31,0,0,0,10.740943496907349,0,2,0,0.5166666666666667
1000.0,0,4,101,5,1,1,0,6.90875477931522,0,1,0,0.08333333333333333
23086.72,0,4,104,11,0,0,0,10.047056153427986,0,2,0,0.18333333333333332
1732.39,0,4,101,5,0,0,0,7.4578343076747196,0,1,0,0.08333333333333333
1500.0,0,4,101,16,0,1,0,7.313886831633462,0,1,0,0.26666666666666666
35805.86,0,1,104,30,0,0,0,10.485894774143734,0,2,0,0.5
4275.67,0,5,104,15,0,0,0,8.360929948364495,0,1,0,0.25
1267.89,0,5,105,2,0,0,0,7.145897781530141,0,1,0,0.03333333333333333
61500.0,0,3,102,47,0,1,1,11.026808713825016,0,3,0,0.7833333333333333
135.97,0,6,101,4,0,0,0,4.91976192374673,0,0,0,0.06666666666666667
500.0,0,5,105,11,0,1,0,6.2166061010848646,0,0,0,0.18333333333333332
4500.0,0,2,101,5,0,1,0,8.412054873292933,0,1,0,0.08333333333333333
12000.0,1,1,101,47,0,1,1,9.392745258631441,1,2,0,0.7833333333333333
8198.72,0,1,102,19,1,0,0,9.011855286327881,0,2,0,0.31666666666666665
38500.0,0,2,103,57,1,1,1,10.55843949396453,0,2,0,0.95
0.0,0,3,105,30,1,1,0,0.0,0,0,0,0.5
2472.42,1,1,104,24,0,0,0,7.813357087310682,0,1,0,0.4
4042.55,0,1,104,1,1,0,0,8.304878297984342,0,1,0,0.016666666666666666
3886.84,0,2,101,19,0,0,0,8.265609012470177,0,1,0,0.31666666666666665
46158.03,0,6,102,43,0,0,0,10.739847887096369,0,2,0,0.7166666666666667
3568.17,1,5,103,7,0,0,0,8.180088354745799,0,1,0,0.11666666666666667
14864.3,0,3,101,0,0,0,1,9.606784916863264,0,2,0,0.0
14335.76,0,1,102,11,0,0,0,9.570582147202408,0,2,0,0.18333333333333332
15840.64,0,1,102,30,0,0,0,9.670397195362538,0,2,0,0.5
4072.6,0,1,101,24,0,0,0,8.312282408363087,0,1,0,0.4
2840.26,0,3,103,10,0,0,0,7.95200289473821,0,1,0,0.16666666666666666
85626.91,0,1,104,13,0,0,1,11.357766560388496,0,3,0,0.21666666666666667
16500.0,0,2,101,57,0,1,1,9.711176264112805,0,2,0,0.95
4291.94,0,8,103,22,1,0,0,8.3647270918865,0,1,0,0.36666666666666664
29181.33,0,3,104,11,0,0,0,10.281318668100788,0,2,0,0.18333333333333332
67500.0,0,6,104,22,0,1,0,11.119897691565697,0,3,0,0.36666666666666664
365.01,0,1,104,57,1,0,0,5.902660655432488,0,0,0,0.95
54919.13,0,2,103,5,0,0,0,10.913635226958494,0,3,0,0.08333333333333333
269.11,0,7,105,2,0,0,0,5.598829283437918,0,0,0,0.03333333333333333
235116.01,0,3,102,13,1,0,1,12.367838584101424,0,4,0,0.21666666666666667
3710.43,0,4,102,16,0,0,0,8.219172526080673,0,1,0,0.26666666666666666
2500.0,0,8,101,2,0,1,0,7.824445930877619,0,1,0,0.03333333333333333
923.94,0,4,103,33,1,0,0,6.829728870543744,0,0,0,0.55
35789.07,1,2,102,5,0,0,1,10.485425759611749,1,2,0,0.08333333333333333
229000.0,0,4,102,14,0,1,1,12.34148164933907,0,4,0,0.23333333333333334
2500.0,0,1,104,12,0,1,0,7.824445930877619,0,1,0,0.2
2881.2,1,1,102,18,0,0,0,7.966309170404261,0,1,0,0.3
506.15,0,1,102,13,0,0,0,6.228806817822004,0,0,0,0.21666666666666667
3728.14,0,7,101,2,0,0,0,8.223932923051445,0,1,0,0.03333333333333333
15522.35,0,5,102,59,0,0,0,9.650100620960304,0,2,0,0.9833333333333333
2934.1,0,2,102,18,0,0,0,7.98449680323203,0,1,0,0.3
244291.18,0,2,102,60,0,0,1,12.40612024690952,0,4,0,1.0
75500.0,0,5,102,0,1,1,1,11.231901180182515,0,3,0,0.0
1242.95,0,7,104,29,0,0,0,7.126047079565322,0,1,0,0.48333333333333334
170.1,0,2,105,55,0,0,0,5.1422481808981475,0,0,0,0.9166666666666666
197795.42,0,2,103,18,0,0,1,12.194993598916968,0,4,0,0.3
78087.57,0,6,104,42,1,0,1,11.265598974285183,0,3,0,0.7
8382.67,0,7,105,15,0,0,0,9.034041045099148,0,2,0,0.25
379.23,0,7,105,29,0,0,0,5.940776332780459,0,0,0,0.48333333333333334
3936.1,1,2,103,18,0,0,1,8.278199690671961,0,1,0,0.3
18756.11,1,1,105,21,0,0,1,9.839328159520408,1,2,0,0.35
2398.09,0,3,105,15,0,0,0,7.782844777767514,0,1,0,0.25
22873.0,1,2,104,16,1,0,1,10.037756173341162,1,2,0,0.26666666666666666
28337.02,1,7,103,32,0,0,1,10.251959644890032,1,2,0,0.5333333333333333
4991.87,0,1,101,12,0,0,0,8.515766173710624,0,1,0,0.2
942.91,1,4,101,36,1,0,0,6.8500308226174,0,0,0,0.6
4787.75,0,7,103,14,1,0,0,8.474024696014858,0,1,0,0.23333333333333334
97500.0,0,8,103,52,0,1,1,11.487617913343598,0,3,0,0.8666666666666667
4500.0,0,4,102,6,0,1,0,8.412054873292933,0,1,0,0.1
3500.0,0,7,103,21,0,1,0,8.160803920954665,0,1,0,0.35
80608.5,0,1,103,26,0,0,1,11.297371787554031,0,3,0,0.43333333333333335
43332.17,0,2,105,6,0,0,0,10.676673671531736,0,2,0,0.1
4349.69,0,1,101,1,0,0,0,8.378089732193454,0,1,0,0.016666666666666666
13000.0,0,8,102,15,0,1,0,9.472781556562168,0,2,0,0.25
3734.11,1,7,104,13,0,0,0,8.225532548271126,0,1,0,0.21666666666666667
208642.02,0,1,105,51,0,0,1,12.24838003230892,0,4,0,0.85
97500.0,0,1,105,45,0,1,1,11.487617913343598,0,3,0,0.75
1528.79,0,2,105,20,0,0,0,7.332885750064205,0,1,0,0.3333333333333333
1158.92,0,2,105,27,0,0,0,7.0561063162049384,0,1,0,0.45
2000.0,1,6,102,15,0,1,0,7.601402334583733,0,1,0,0.25
26743.16,0,1,102,25,1,0,0,10.194071410732352,0,2,0,0.4166666666666667
10345.49,0,6,102,16,1,0,1,9.244402610741002,0,2,0,0.26666666666666666
1500.0,0,4,103,24,0,1,0,7.313886831633462,0,1,0,0.4
